id,headshot,firstName,lastName,sweaterNumber,position,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,team_code,season
8475191,https://assets.nhle.com/mugs/nhl/20242025/VGK/8475191.png,Reilly,Smith,19,FWD,R,L,73,185,185,84,1991-04-01,Mimico,CAN,VGK,20242025
8475913,https://assets.nhle.com/mugs/nhl/20242025/VGK/8475913.png,Mark,Stone,61,FWD,R,R,75,210,191,95,1992-05-13,Winnipeg,CAN,VGK,20242025
8482141,https://assets.nhle.com/mugs/nhl/20242025/VGK/8482141.png,Lukas,Cormier,51,DEF,D,L,71,190,180,86,2002-03-27,Sainte-Marie-de-Kent,CAN,VGK,20242025
8477462,https://assets.nhle.com/mugs/nhl/20242025/VGK/8477462.png,Robert,Hagg,18,DEF,D,L,74,210,188,95,1995-02-08,Uppsala,SWE,VGK,20242025
8478396,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478396.png,Noah,Hanifin,15,DEF,D,L,75,206,191,93,1997-01-25,Boston,USA,VGK,20242025
8477018,https://assets.nhle.com/mugs/nhl/20242025/VGK/8477018.png,Ben,Hutton,17,DEF,D,L,75,209,191,95,1993-04-20,Brockville,CAN,VGK,20242025
8481527,https://assets.nhle.com/mugs/nhl/20242025/VGK/8481527.png,Kaedan,Korczak,6,DEF,D,R,75,203,191,92,2001-01-29,Yorkton,CAN,VGK,20242025
8478468,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478468.png,Jeremy,Lauzon,NA,DEF,D,L,75,225,191,102,1997-04-28,Val-d'Or,CAN,VGK,20242025
8478062,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478062.png,Dysin,Mayo,65,DEF,D,R,72,190,183,86,1996-08-17,Victoria,CAN,VGK,20242025
8475188,https://assets.nhle.com/mugs/nhl/20242025/VGK/8475188.png,Brayden,McNabb,3,DEF,D,L,76,215,193,98,1991-01-21,Davidson,CAN,VGK,20242025
8474565,https://assets.nhle.com/mugs/nhl/20242025/VGK/8474565.png,Alex,Pietrangelo,7,DEF,D,R,75,215,191,98,1990-01-18,King City,CAN,VGK,20242025
8477447,https://assets.nhle.com/mugs/nhl/20242025/VGK/8477447.png,Shea,Theodore,27,DEF,D,L,74,197,188,89,1995-08-03,Aldergrove,CAN,VGK,20242025
8480727,https://assets.nhle.com/mugs/nhl/20242025/VGK/8480727.png,Zach,Whitecloud,2,DEF,D,R,74,210,188,95,1996-11-28,Brandon,CAN,VGK,20242025
8478499,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478499.png,Adin,Hill,33,GK,G,L,76,215,193,98,1996-05-11,Comox,CAN,VGK,20242025
8482761,https://assets.nhle.com/mugs/nhl/20242025/VGK/8482761.png,Carl,Lindbom,30,GK,G,L,72,165,183,75,2003-05-20,Stockholm,SWE,VGK,20242025
8478492,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478492.png,Ilya,Samsonov,35,GK,G,L,75,208,191,94,1997-02-22,Magnitogorsk,RUS,VGK,20242025
8481033,https://assets.nhle.com/mugs/nhl/20242025/VGK/8481033.png,Akira,Schmid,40,GK,G,L,77,190,196,86,2000-05-12,Bern,CHE,VGK,20242025
8473563,https://assets.nhle.com/mugs/nhl/20242025/WSH/8473563.png,Nicklas,Backstrom,19,FWD,C,L,73,202,185,92,1987-11-23,Gavle,SWE,WSH,20242025
8478463,https://assets.nhle.com/mugs/nhl/20242025/WSH/8478463.png,Anthony,Beauvillier,72,FWD,L,L,71,180,180,82,1997-06-08,Sorel-Tracy,CAN,WSH,20242025
8475343,https://assets.nhle.com/mugs/nhl/20242025/WSH/8475343.png,Nic,Dowd,26,FWD,C,R,74,190,188,86,1990-05-27,Huntsville,USA,WSH,20242025
8479400,https://assets.nhle.com/mugs/nhl/20242025/WSH/8479400.png,Pierre-Luc,Dubois,80,FWD,L,L,76,220,193,100,1998-06-24,Ste-Agathe-des-Monts,CAN,WSH,20242025
8479520,https://assets.nhle.com/mugs/nhl/20242025/WSH/8479520.png,Brandon,Duhaime,22,FWD,R,L,74,210,188,95,1997-05-22,Coral Springs,USA,WSH,20242025
8474189,https://assets.nhle.com/mugs/nhl/20242025/WSH/8474189.png,Lars,Eller,20,FWD,C,L,74,208,188,94,1989-05-08,Rodovre,DNK,WSH,20242025
8483573,https://assets.nhle.com/mugs/nhl/20242025/WSH/8483573.png,Ethen,Frank,53,FWD,C,R,71,188,180,85,1998-02-05,Aurora,USA,WSH,20242025
8484186,https://assets.nhle.com/mugs/nhl/20242025/WSH/8484186.png,Ryan,Leonard,9,FWD,R,R,72,192,183,87,2005-01-21,Northampton,USA,WSH,20242025
8478233,https://assets.nhle.com/mugs/nhl/20242025/WSH/8478233.png,Andrew,Mangiapane,88,FWD,L,L,70,183,178,83,1996-04-04,Toronto,CAN,WSH,20242025
8481580,https://assets.nhle.com/mugs/nhl/20242025/WSH/8481580.png,Connor,McMichael,24,FWD,C,L,72,180,183,82,2001-01-15,Ajax,CAN,WSH,20242025
8477947,https://assets.nhle.com/mugs/nhl/20242025/WSH/8477947.png,Sonny,Milano,15,FWD,L,L,72,194,183,88,1996-05-12,Massapequa,USA,WSH,20242025
8471698,https://assets.nhle.com/mugs/nhl/20242025/WSH/8471698.png,T.J.,Oshie,77,FWD,R,R,72,187,183,85,1986-12-23,Everett,USA,WSH,20242025
8471214,https://assets.nhle.com/mugs/nhl/20242025/WSH/8471214.png,Alex,Ovechkin,8,FWD,L,R,75,238,191,108,1985-09-17,Moscow,RUS,WSH,20242025
8481656,https://assets.nhle.com/mugs/nhl/20242025/WSH/8481656.png,Aliaksei,Protas,21,FWD,C,L,78,247,198,112,2001-01-06,Vitebsk,BLR,WSH,20242025
8479390,https://assets.nhle.com/mugs/nhl/20242025/WSH/8479390.png,Taylor,Raddysh,16,FWD,R,R,75,200,191,91,1998-02-18,Caledon,CAN,WSH,20242025
8478440,https://assets.nhle.com/mugs/nhl/20242025/WSH/8478440.png,Dylan,Strome,17,FWD,C,L,75,196,191,89,1997-03-07,Mississauga,CAN,WSH,20242025
8476880,https://assets.nhle.com/mugs/nhl/20242025/WSH/8476880.png,Tom,Wilson,43,FWD,R,R,76,225,193,102,1994-03-29,Toronto,CAN,WSH,20242025
8480823,https://assets.nhle.com/mugs/nhl/20242025/WSH/8480823.png,Alexander,Alexeyev,27,DEF,D,L,76,229,193,104,1999-11-15,St. Petersburg,RUS,WSH,20242025
8474590,https://assets.nhle.com/mugs/nhl/20242025/WSH/8474590.png,John,Carlson,74,DEF,D,R,75,220,191,100,1990-01-10,Natick,USA,WSH,20242025
8480990,https://assets.nhle.com/mugs/nhl/20242025/WSH/8480990.png,Declan,Chisholm,NA,DEF,D,L,73,190,185,86,2000-01-12,Bowmanville,CAN,WSH,20242025
8479345,https://assets.nhle.com/mugs/nhl/20242025/WSH/8479345.png,Jakob,Chychrun,6,DEF,D,L,74,216,188,98,1998-03-31,Boca Raton,USA,WSH,20242025
8480796,https://assets.nhle.com/mugs/nhl/20242025/WSH/8480796.png,Martin,Fehérváry,42,DEF,D,L,74,203,188,92,1999-10-06,Bratislava,SVK,WSH,20242025
8475795,https://assets.nhle.com/mugs/nhl/20242025/WSH/8475795.png,Dylan,McIlrath,52,DEF,D,R,77,240,196,109,1992-04-20,Winnipeg,CAN,WSH,20242025
8478911,https://assets.nhle.com/mugs/nhl/20242025/WSH/8478911.png,Matt,Roy,3,DEF,D,R,74,212,188,96,1995-03-01,Detroit,USA,WSH,20242025
8480873,https://assets.nhle.com/mugs/nhl/20242025/WSH/8480873.png,Rasmus,Sandin,38,DEF,D,L,71,189,180,86,2000-03-07,Uppsala,SWE,WSH,20242025
8477845,https://assets.nhle.com/mugs/nhl/20242025/WSH/8477845.png,Trevor,van Riemsdyk,57,DEF,D,R,75,197,191,89,1991-07-24,Middletown,USA,WSH,20242025
8479292,https://assets.nhle.com/mugs/nhl/20242025/WSH/8479292.png,Charlie,Lindgren,79,GK,G,R,74,190,188,86,1993-12-18,Lakeville,USA,WSH,20242025
8480313,https://assets.nhle.com/mugs/nhl/20242025/WSH/8480313.png,Logan,Thompson,48,GK,G,R,76,207,193,94,1997-02-25,Calgary,CAN,WSH,20242025
8479994,https://assets.nhle.com/mugs/nhl/20242025/WPG/8479994.png,Jaret,Anderson-Dolan,28,FWD,C,L,71,200,180,91,1999-09-12,Calgary,CAN,WPG,20242025
8478891,https://assets.nhle.com/mugs/nhl/20242025/WPG/8478891.png,Mason,Appleton,22,FWD,C,R,74,194,188,88,1996-01-15,Green Bay,USA,WPG,20242025
8480289,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480289.png,Morgan,Barron,36,FWD,C,L,76,220,193,100,1998-12-02,Halifax,CAN,WPG,20242025
8478398,https://assets.nhle.com/mugs/nhl/20242025/WPG/8478398.png,Kyle,Connor,81,FWD,L,L,73,183,185,83,1996-12-09,Shelby Township,USA,WPG,20242025
8477940,https://assets.nhle.com/mugs/nhl/20242025/WPG/8477940.png,Nikolaj,Ehlers,27,FWD,L,L,72,172,183,78,1996-02-14,Aalborg,DNK,WPG,20242025
8484135,https://assets.nhle.com/mugs/nhl/20242025/WPG/8484135.png,Parker,Ford,73,FWD,C,R,69,181,175,82,2000-07-20,Wakefield,USA,WPG,20242025
8481019,https://assets.nhle.com/mugs/nhl/20242025/WPG/8481019.png,David,Gustafsson,19,FWD,C,L,74,196,188,89,2000-04-11,Tingsryd,SWE,WPG,20242025
8480113,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480113.png,Alex,Iafallo,9,FWD,L,L,72,201,183,91,1993-12-21,Eden,USA,WPG,20242025
8480845,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480845.png,Rasmus,Kupari,15,FWD,C,R,74,201,188,91,2000-03-15,Kotka,FIN,WPG,20242025
8476392,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476392.png,Adam,Lowry,17,FWD,C,L,77,210,196,95,1993-03-29,St. Louis,USA,WPG,20242025
8476480,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476480.png,Vladislav,Namestnikov,7,FWD,C,L,72,181,183,82,1992-11-22,Zhukovskiy,RUS,WPG,20242025
8475799,https://assets.nhle.com/mugs/nhl/20242025/WPG/8475799.png,Nino,Niederreiter,62,FWD,R,L,74,218,188,99,1992-09-08,Chur,CHE,WPG,20242025
8482149,https://assets.nhle.com/mugs/nhl/20242025/WPG/8482149.png,Cole,Perfetti,91,FWD,C,L,71,185,180,84,2002-01-01,Whitby,CAN,WPG,20242025
8476460,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476460.png,Mark,Scheifele,55,FWD,C,R,75,207,191,94,1993-03-15,Kitchener,CAN,WPG,20242025
8479972,https://assets.nhle.com/mugs/nhl/20242025/WPG/8479972.png,Mason,Shaw,23,FWD,C,L,70,184,178,83,1998-11-03,Lloydminster,CAN,WPG,20242025
8479293,https://assets.nhle.com/mugs/nhl/20242025/WPG/8479293.png,Brandon,Tanev,73,FWD,L,L,72,189,183,86,1991-12-31,Toronto,CAN,WPG,20242025
8476952,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476952.png,Dominic,Toninato,21,FWD,C,L,74,201,188,91,1994-03-09,Duluth,USA,WPG,20242025
8480014,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480014.png,Gabriel,Vilardi,13,FWD,C,R,75,216,191,98,1999-08-16,Kingston,CAN,WPG,20242025
8484242,https://assets.nhle.com/mugs/nhl/20242025/WPG/8484242.png,Brayden,Yager,29,FWD,C,R,71,180,180,82,2005-01-03,Saskatoon,CAN,WPG,20242025
8479639,https://assets.nhle.com/mugs/nhl/20242025/WPG/8479639.png,Dylan,Coghlan,52,DEF,D,R,74,208,188,94,1998-02-19,Duncan,CAN,WPG,20242025
8476331,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476331.png,Dylan,DeMelo,2,DEF,D,R,73,194,185,88,1993-05-01,London,CAN,WPG,20242025
8477938,https://assets.nhle.com/mugs/nhl/20242025/WPG/8477938.png,Haydn,Fleury,24,DEF,D,L,76,207,193,94,1996-07-08,Carlyle,CAN,WPG,20242025
8481572,https://assets.nhle.com/mugs/nhl/20242025/WPG/8481572.png,Ville,Heinola,14,DEF,D,L,72,181,183,82,2001-03-02,Honkajoki,FIN,WPG,20242025
8476525,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476525.png,Colin,Miller,6,DEF,D,R,73,200,185,91,1992-10-29,Sault Ste. Marie,CAN,WPG,20242025
8477504,https://assets.nhle.com/mugs/nhl/20242025/WPG/8477504.png,Josh,Morrissey,44,DEF,D,L,72,195,183,88,1995-03-28,Calgary,CAN,WPG,20242025
8482192,https://assets.nhle.com/mugs/nhl/20242025/WPG/8482192.png,Isaak,Phillips,NA,DEF,D,L,75,205,191,93,2001-09-28,Barrie,CAN,WPG,20242025
8480145,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480145.png,Neal,Pionk,4,DEF,D,R,72,190,183,86,1995-07-29,Omaha,USA,WPG,20242025
8483510,https://assets.nhle.com/mugs/nhl/20242025/WPG/8483510.png,Elias,Salomonsson,57,DEF,D,R,72,172,183,78,2004-08-31,Skelleftea,SWE,WPG,20242025
8480049,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480049.png,Dylan,Samberg,54,DEF,D,L,76,216,193,98,1999-01-24,Saginaw,USA,WPG,20242025
8474568,https://assets.nhle.com/mugs/nhl/20242025/WPG/8474568.png,Luke,Schenn,5,DEF,D,R,74,225,188,102,1989-11-02,Saskatoon,CAN,WPG,20242025
8479378,https://assets.nhle.com/mugs/nhl/20242025/WPG/8479378.png,Logan,Stanley,64,DEF,D,L,79,231,201,105,1998-05-26,Waterloo,CAN,WPG,20242025
8477480,https://assets.nhle.com/mugs/nhl/20242025/WPG/8477480.png,Eric,Comrie,1,GK,G,L,73,190,185,86,1995-07-06,Edmonton,CAN,WPG,20242025
8476904,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476904.png,Chris,Driedger,60,GK,G,L,76,210,193,95,1994-05-18,Winnipeg,CAN,WPG,20242025
8476945,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476945.png,Connor,Hellebuyck,37,GK,G,L,76,207,193,94,1993-05-19,Commerce,USA,WPG,20242025
